161844,1854	1,007	-0,194	0,020	-0,826	0,363	1,369	0,000	0,000	0,000
161844,1944	1,007	-0,194	0,027	-0,624	0,081	1,758	0,209	0,073	-0,491
161844,2034	1,002	-0,192	0,038	-0,665	0,121	1,691	0,206	0,073	-0,491
161844,2130	0,992	-0,193	0,026	-1,007	0,000	1,651	0,000	0,000	0,000
161844,2230	0,981	-0,193	0,019	-0,705	0,403	1,557	0,000	0,000	0,000
161844,2319	0,969	-0,192	0,022	-0,524	0,403	0,886	0,209	0,073	-0,491
161844,2419	0,965	-0,193	0,023	-0,201	0,302	0,215	0,206	0,073	-0,491
161844,2509	0,966	-0,194	0,022	-0,363	0,282	-0,161	0,209	0,073	-0,491
161844,2608	0,980	-0,194	0,022	-0,504	0,383	-0,658	0,206	0,073	-0,491
161844,2698	1,007	-0,193	0,027	-0,322	0,262	-1,235	0,000	0,000	0,000
161844,2788	1,024	-0,193	0,031	-0,544	0,282	-0,872	0,000	0,000	0,000
161844,2878	1,032	-0,194	0,030	-0,806	0,000	0,161	0,206	0,073	-0,488
161844,2967	1,028	-0,195	0,029	-0,725	0,020	0,832	0,209	0,073	-0,488
161844,3057	1,014	-0,196	0,025	-0,483	0,141	1,262	0,000	0,000	0,000
161844,3147	1,003	-0,194	0,026	-0,483	0,302	1,610	0,000	0,000	0,000
161844,3251	0,998	-0,193	0,026	-0,504	0,242	1,476	0,000	0,000	0,000
161844,3341	1,001	-0,193	0,025	-0,342	0,282	1,517	0,000	0,000	0,000
161844,3424	1,008	-0,196	0,022	-0,463	0,081	1,463	0,206	0,073	-0,488
161844,3523	1,011	-0,196	0,026	-0,745	0,262	1,664	0,209	0,073	-0,491
161844,3624	1,015	-0,196	0,028	-0,745	0,282	1,973	0,206	0,073	-0,491
161844,3713	1,020	-0,197	0,025	-0,544	0,282	2,443	0,209	0,073	-0,488
161844,3803	1,024	-0,198	0,021	-0,584	0,121	3,046	0,000	0,000	0,000
161844,3903	1,023	-0,198	0,024	-0,624	0,081	3,503	0,000	0,000	0,000
161844,3992	1,019	-0,197	0,031	-0,463	0,201	4,066	0,000	0,000	0,000
161844,4092	1,012	-0,198	0,032	-0,705	0,383	4,321	0,209	0,070	-0,488
161844,4182	1,007	-0,199	0,029	-0,947	0,282	4,415	0,209	0,070	-0,488
161844,4271	1,000	-0,199	0,028	-0,725	0,242	4,818	0,000	0,000	0,000
161844,4372	0,995	-0,199	0,030	-0,725	0,081	4,724	0,000	0,000	0,000
161844,4461	0,991	-0,201	0,026	-0,765	-0,040	4,630	0,000	0,000	0,000
161844,4551	0,988	-0,202	0,022	-0,786	0,383	4,536	0,000	0,000	0,000
161844,4640	0,983	-0,202	0,026	-0,544	0,121	4,321	0,209	0,070	-0,488
161844,4730	0,979	-0,202	0,026	-1,128	0,121	4,201	0,212	0,070	-0,488
161844,4820	0,978	-0,202	0,027	-0,947	0,443	3,597	0,209	0,067	-0,488
161844,4910	0,978	-0,203	0,027	-0,906	0,544	3,248	0,000	0,000	0,000
161844,5009	0,978	-0,206	0,026	-0,806	0,222	3,275	0,000	0,000	0,000
161844,5099	0,977	-0,208	0,024	-0,786	0,302	2,523	0,000	0,000	0,000
161844,5199	0,972	-0,208	0,023	-0,967	0,423	2,134	0,000	0,000	0,000
161844,5289	0,964	-0,205	0,024	-0,866	0,121	1,651	0,000	0,000	0,000
161844,5378	0,954	-0,204	0,026	-0,604	0,081	0,617	0,209	0,067	-0,488
161844,5468	0,951	-0,204	0,027	-0,383	0,282	-0,067	0,212	0,067	-0,485
161844,5558	0,953	-0,204	0,030	-0,564	0,282	-0,778	0,212	0,067	-0,488
161844,5648	0,961	-0,205	0,027	-0,866	0,383	-1,892	0,000	0,000	0,000
